ID,ACTIVE (1/0),NAME,PARENT CATEGORY ID (138),PRICE (BEFORE TAX),TAX,MANUFACTURER,EAN13,ECOTAX,WEIGHT,QUANTITY,SHORT DESCRIPTION,DESCRIPTION,TAG WORDS (SEPERATE BY test test ),META-TITLE,META-KEYWORDS (sample sample),META-DESCRIPTION,TEXT – IN STOCK,OUT STOCK – ORDER ALLOWED,IMAGE URL (MULTIPLE SEPERATED BY COMMA (link link),Product avail
,1,3M Transpore Surgical Tape,Tape,1,,,,,,,Transpore is a latex-free hypoallergenic transparent and perforated plastic tape that offers strong adhesion. Transpore tape is easy to tear into very thin strips and is easy to use even with gloves.,Transpore is a latex-free and hypoallergenic and transparent and perforated plastic tape that offers strong adhesion. Transpore tape is easy to tear into very thin strips and is easy to use even with gloves.  Features and Benefits: :: Easy straight bi-directional tear allows clinician to tailor Transpore tape. :: Porous for breathability.  :: Transpore tape is easy to handle with gloves.  :: Good adhesive to skin and tubing for secure placement.  :: Transpore tape is transparent for easy monitoring.   :: Latex-free and hypoallergenic for sensitive patients.  :: Water-resistant.,,3M Transpore Surgical Tape,,,,,http://www.specialtymedicalsupply.com/images/D/MMM15341_PRD2-01.jpg,
,1,ReliaMed Transparent Tape,Tape,1,,,,,,,Ideal for securing catheters and tubing or anchoring bulky dressings.,Ideal for securing catheters and tubing or anchoring bulky dressings.  :: Easy to handle.  Permits straight and bi-directional tearing. :: Adheres well to both tubing and skin.  :: Porous transparent and hypoallergenic.  :: Water-resistant.,,ReliaMed Transparent Tape,,,,,http://www.med-worldwide.com/media/ss/210/reliamed-clear-surgical-tape-69792.jpg,
,1,Hy-Tape,Tape,1,,,,,,,Zinc oxide based adhesive formula is soothing to delicate skin. Tape removes with minimum trauma to the skin. Reduces the chance of skin tears and tape burns.,Zinc oxide based adhesive formula is soothing to delicate skin. Tape removes with minimum trauma to the skin. Reduces the chance of skin tears and tape burns. LATEX-FREE - Protects both patients and healthcare professionals from latex allergy problems.  SKIN FRIENDLY - Zinc oxide based adhesive formula is soothing to delicate skin. Tape removes with minimum trauma to the skin. Reduces the chance of skin tears and tape burns.  GENTLE ADHESIVE - Hy-Tape's protective nature is perfect for extended-wear use. Adheres to wet or oily or even hairy skin. Leaves little or no residue after adhesive has been removed. CONFORMABILITY - Thin and flexible and elastic.  Hy-Tape conforms easily to body contours.  Accommodates underlying tissue expansion or shrinkage.  WATERPROOF AND WASHABLE - Waterproof and washable.  Provides security even when exposed to moisture. Can be applied to wet or oily skin without slipping or detaching. Wipes clean with soap and water. OCCLUSIVE - Resists soiling from secretions.,,Hy-Tape,,,,,http://www.hytape.com/images/img-hytape-rolls-tubes.jpg,
,1,Coban Self-Adherent Wrap,Tapeless Retention Dressings,1,,,,,,,Coban is self-adherent elastic wrap that functions like a tape but sticks only to itself. Available in sterile and nonsterile styles Coban is available in a variety of widths and colors to meet your application needs.,Coban is self-adherent elastic wrap that functions like a tape but sticks only to itself. Available in sterile and nonsterile styles.  Coban is available in a variety of widths and colors to meet your application needs. Coban self-adherent wrap is a laminate of nonwoven material and elastic fibers placed lengthwise to provide elasticity. The Coban elastic wrap contains a cohesive material that makes it stick to itself but not to other materials or skin.  Caution: This Product Contains Natural Rubber Latex Which May Cause Allergic Reactions.,,Coban Self-Adherent Wrap,,,,,http://www.3m.com/product/images/Coban-Wrap-300.jpg,
,1,MediBrief,Tapeless Retention Dressings,1,,,,,,,Cool breathable mesh of 84% polyester and 16% spandex. Holds their shape for use with both ambulatory and bedridden patients. Designed to be used with any kind of liner or treatment application. Reusable Disposable and Latex-Free.,"Cool and breathable mesh of 84% polyester and 16% spandex. Holds their shape for use with both ambulatory and bedridden patients. Designed to be used with any kind of liner or treatment application. Reusable and Disposable and Latex-Free.  Color coded stitching indicates size:           XLarge: Green - Waist circumference 26"" relaxed to 62"" stretched/let opening to 28"".  2X: Purple - Waist circumference 28"" relaxed to 74"" stretched/let opening to 28"". 3X: Blue - Waist circumference 30"" relaxed to 82"" stretched/let opening to 28"".  4X: White - Waist circumference 32"" relaxed to 86"" stretched/let opening to 28"".",,MediBrief,,,,,http://www.incontinencesource.com/files/incontinencesource/product-images/medibriefmeshbriefs_medi-tech_intl_corp_v2.jpg,
,1,Reliamed Tubular Elastic Stretch Net Dressing Retention,Tapeless Retention Dressings,1,,,,,,,This is constructed from high-quality nylon and rubber mix knitted in a seamless band. Secures bandages in place without adhesive while applying gentle pressure. Features strong elasticity and can be cut for a customized size without unraveling. ,This is constructed from high-quality nylon and rubber mix which is knitted in a seamless band. Secures bandages in place without adhesive while applying gentle pressure. Features strong elasticity and can be cut for a customized size without unraveling. Its smooth surface increases patient comfort.,,Reliamed Tubular Elastic Stretch Net Dressing Retention,,,,,http://www.continentostomystore.com/Merchant2/graphics/00000001/RELZG701NB.jpg,
,1,ReliaMed Easy Wrap Elastic Bandage with Velcro,Tapeless Retention Dressings,1,,,,,,,All-cotton elastic bandage W/ Velcro closure. Bandage wraps easily & securely Ideal for firm support & compression Retains elasticity after repeated use & washings,"All-cotton elastic bandage W/ Velcro closure. Bandage wraps easily & securely Ideal for firm support & compression Retains elasticity after repeated use & washings.  :: 4"" x 4 yds. (stretched) :: Contains latex :: Sold by the roll.  It is highly recommended that you contact our office for assistance in ordering proper sizes.",,ReliaMed Easy Wrap Elastic Bandage with Velcro,,,,,http://www.medexsupply.com/images/RAM-EB02.jpg,
,1,ReliaMed Self-Adhering Wrap,Tapeless Retention Dressings,1,,,,,,,Protects and secures pads dressings and IVs. Provides compression for hemostasis varicosity and edema control. Promotes circulation and healing for sprains and strains. Self-adhesive won't stick to hair or skin.,Protects and secures pads and dressings and IVs. Provides compression for hemostasis and varicosity and edema control. Promotes circulation and healing for sprains and strains. Self-adhesive and won't stick to hair or skin. Water resistant.  Reliamed Easy-Tear Cohesive Bandages are made of comfortable and lightweight material that allows the skin to breathe. They tear easily by hand and can be used for a variety of applications.,,ReliaMed Self-Adhering Wrap,,,,,http://a248.e.akamai.net/origin-cdn.volusion.com/yjqnk.wtfvv/v/vspfiles/photos/GR-103748-1.jpg,
,1,Spandage,Tapeless Retention Dressings,1,,,,,,,An open-webbed tubular retainer net composed of latex-free elastic and polyester fibers. It is specifically indicated for patients with fragile skin and allergies to adhesive tape.,An open-webbed tubular retainer net composed of latex-free elastic and polyester fibers. It is specifically indicated for patients with fragile skin and allergies to adhesive tape.  An open-webbed tubular retainer net composed of latex-free elastic and polyester fibers. It is specifically indicated for patients with fragile skin and allergies to adhesive tape. Spandage is very effective when used for burn care surgery post-op dressing changes donor wound graft sites and daily dressing changes.  Spandage eliminates the need for adhesive tapes. No more tape residue remaining on the skin no more expensive inventory of hypoallergenic tapes Spandage simply contours itself with the body's natural curves.  Tape free bandage holds dressings in place so the patient may resume normal activity while reducing discomfort and swelling. Spandage is available in 25-yard cut-to-fit dispensers.  :: LATEX FREE  :: REPLACES ADHESIVE TAPE & WRAP GAUZE  :: HOLDS BOTHWET & DRY DRESSINGS FIRMLY IN PLACE. It is highly recommended that you contact our office for assistance in ordering proper sizes.  Additional styles and sizes available by request  - see size chart,,Spandage,,,,,http://medicalsupplygroup.com/images/Product/medium/METMT04.jpg,
,1,Kendall TELFA Ouchless Non-Adherent Dressings,Telfa (Non-Adherent),1,,,,,,,"Kendall TELFA ""Ouchless"" Non-Adherent Dressings. Superior ""Ouchless"" dressing won't disrupt healing tissue by sticking to wound. Ideal as a primary dressing for lightly draining wounds. Ideal take home dressing.","Kendall TELFA ""Ouchless"" Non-Adherent Dressings. Superior ""Ouchless"" dressing won't disrupt healing tissue by sticking to wound. Ideal as a primary dressing for lightly draining wounds. Ideal take home dressing.",,Kendall TELFA Ouchless Non-Adherent Dressings,,,,,http://static.seton.ca/media/catalog/product/canada/TELFA-OUCHLESS-DRESSINGS-STERILE-90324-ba.jpg,
,1,Mepore Film,Transparent Film,1,,,,,,,Breathable transparent self-adhesive film dressing Mepore Film is a transparent self-adhesive film dressing ideal as secondary fixation dressing and as primary dressing for a wide range of clean wounds. Mepore Film's application system is designed for ease-of-use.,Breathable transparent self-adhesive film dressing Mepore Film is a transparent self-adhesive film dressing ideal as secondary fixation dressing and as primary dressing for a wide range of clean wounds. Mepore Film's application system is designed for ease-of-use.  Mepore Film provides a flexible and transparent covering to protect the wound.  It conforms to surface irregularities and body contours. The film provides a barrier to fluid strike-through and viral and bacterial contamination.  Mepore Film maintains a moist environment in the wound. Mepore Film allows excess moisture to pass away from the wound and surrounding skin because of its high vapor permeability   Benefits:  Supporting protection foil and paper frame for ease of application transparent and breathable and elastic polyurethane film for patient comfort and optimized wound healing. Impermeable to fluids create for a safe and protective environment and skin-friendly adhesive for gentle and secure fixation.  Viral and bacteria proof film.,,Mepore Film,,,,,http://markets.molnlycke.com/Documents/WoundCare/MEPORE_FILM_AND_PAD/Images/Mepore_FilmoPad_300x300.jpg,
,1,ReliaMed Transparent Film Dressings,Transparent Film,1,,,,,,,Semi-permeable sterile polyurethane film with non-sensitizing adhesive.,Semi-permeable and sterile polyurethane film with non-sensitizing adhesive.  Impervious barrier to moisture and dust and bacteria. Permeable to water vapor. Allows for easy and one-handed application. Features a high moisture vapor transmission rate and a smooth finish to reduce shear friction to surrounding skin. Secures and protects I.V. catheter sites. Design is ideal as a secondary wound dressing. For use with low exuding wounds and superficial pressure ulcers and closed surgical wounds. Acts as a protective wound dressing on minor abrasions. Protects against skin breakdown.,,ReliaMed Transparent Film Dressings,,,,,http://www.colonialmed.com/images/Product/medium/5573.jpg,
,1,Tegaderm T-Film Frame Style,Transparent Film,1,,,,,,,3M Tegaderm Transparent Film Wound Dressing is a transparent film dressing primarily designed for protecting skin and wound sites.,"3M Tegaderm Transparent Film Wound Dressing is a transparent film dressing primarily designed for protecting skin and wound sites. It can also be used to cover and secure I.V. sites or used as a secondary dressing over acute wounds and surgical sites and chronic wounds. Frame style allows customization of shape and size to fit any site.  Tegaderm Film has a ""frame"" and ""first aid"" delivery system that makes placement quick and easy. This Waterproof yet Breathable film dressing provides a bacterial and viral barrier to outside contaminants and allows the patient to shower.",,Tegaderm T-Film Frame Style,,,,,http://static.medshop.com.au/images/D/16642_3m_tegaderm_transparent_film.jpg,
,1,Transeal Wound Dressing,Transparent Film,1,,,,,,,TRANSEAL Wound Dressing is a transparent polyurethane film coated with an acrylic pressure-sensitive adhesive that acts like a second skin controlling the environment in which the wound will heal.,TRANSEAL Wound Dressing is a transparent polyurethane film coated with an acrylic pressure-sensitive adhesive that acts like a second skin to help control the environment in which the wound will heal.  TRANSEAL is highly permeable to gases and moisture vapor which allows the skin to breathe and moisture to transmit from the site.  It is impermeable to water and bacteria. External contaminants are prevented from reaching the wound site. TRANSEAL has an easy and two-step delivery system. TRANSEAL uses a carrier film that maintains the integrity of the dressing and ensures proper application every time. The carrier film is transparent which allows for accurate positioning over the wound site.  It can be used as a tracing device to document wound measurements.  TRANSEAL has been developed to have a very high moisture vapor transmission rate. A high MVTR will reduce the pooling of drainage under the film that can cause infection at the site or maceration of the peri-wound skin. TRANSEAL will allow moisture to transmit from the wound site at a faster rate but will keep the site moist enough to maintain an environment conducive to healing.,,Transeal Wound Dressing,,,,,http://www.woundsource.com/files/woundsource/product-images/transealr_deroyal.jpg,
,1,Hibiclens,Wound Cleansers,1,,,,,,,Hibiclens kills MRSA Avian flu C. diff (in its vegetative state) VRE and other pathogens that are common causes of infection and diseases. ,Hibiclens kills MRSA and Avian flu and C. diff (in its vegetative state).  Also VRE and other pathogens that are common causes of infection and diseases. Hibiclens the antimicrobial antiseptic skin cleanser can be an effective defense for preventing the spread of MRSA and other staph infections in your facilities.  Its active ingredient CHG5 works in a unique way - it kills germs on contact and bonds with the skin to keep killing microorganisms even after washing.,,Hibiclens,,,,,http://usermeds.com/static/06ad4fed5087cf611bf0592bd01e722e.jpg,
,1,ReliaMed Contact Care Cleanser,Wound Cleansers,1,,,,,,,Nontoxic pH-balanced nonirritating wound cleanser gently removes debris and dressing residue from the wound bed. It does not require scrubbing or rinsing. Ideal for all types of wounds.,Nontoxic pH-balanced nonirritating wound cleanser gently removes debris and dressing residue from the wound bed. It does not require scrubbing or rinsing. Ideal for all types of wounds (stage I - IV pressure ulcers - stasis ulcers - diabetic ulcers - postsurgical wounds -  first and second degree burns - abrasions and minor skin irritations).,,ReliaMed Contact Care Cleanser,,,,,http://www.med-worldwide.com/media/ss/240/reliamed-wound-cleanser-77049.jpg,
,1,Algidex Ag Paste,Wound Fillers,1,,,,,,,A major breakthrough in delivery of a proven antimicrobial that encompasses cost advantages. Unique combination of silver alginate and maltodextrin designed to create the optimal moist wound environment important to healing.,A major breakthrough in delivery of a proven antimicrobial - with cost advantages. Unique combination of silver and alginate and maltodextrin designed to create the optimal moist wound environment important to healing. Provides immediate and sustained antimicrobial activity against a broad spectrum of wound pathogens for up to seven days including methicillin-resistant Staphylococcus aureus (MRSA) Staphylococcus aureus and Pseudomonas aeruginosa and E. Coli.,,Algidex Ag Paste,,,,,http://activehealthsupply.com/uploaded/public/2602651030.jpg,
,1,Multidex Hydrophilic Powder,Wound Fillers,1,,,,,,,A hydrophilic Maltodextrin NF wound dressing clinically proven to promote the growth of granulation tissue and epithelial proliferation.,A hydrophilic Maltodextrin NF wound dressing clinically proven to promote the growth of granulation tissue and epithelial proliferation. Quickly fills wound site.  It will rapidly mix with exudate to form a protective coating that maintains an ideal moisture balance to protect against dehydration. Available as a powder for wet and draining wounds.  For use on all wound types especially infected hard-to-heal wounds. Specifically formulated to provide topical nutrients to wound sites.  It creates a natural healing environment. Non-toxic and not systemically absorbed. Controls odor while decreasing purulent exudate. Penetrates all wound irregularities to fill tunneling and undermining. Softens necrotic tissue to facilitate debridement. Primary dressing.,,Multidex Hydrophilic Powder,,,,,http://www.3tailer.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/5/55006601L.JPG,
, ,,, ,,,,,,,,,,,,,,,,
, ,,, ,,,,,,,,,,,,,,,,
, ,,, ,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
